language   ,word,subj,condition,error ,type  
danish ,9   ,18  ,A  ,6.608 ,target
danish ,10  ,18  ,A  ,30.225,foil  
danish ,11  ,18  ,A  ,5.064 ,target
danish ,12  ,18  ,A  ,30.031,foil  
danish ,13  ,18  ,A  ,4.628 ,target
danish ,14  ,18  ,A  ,22.836,foil  
danish ,15  ,18  ,A  ,4.102 ,target
danish ,16  ,18  ,A  ,5.622 ,target
danish ,17  ,18  ,A  ,19.868,foil  
danish ,18  ,18  ,A  ,6.909 ,target
danish ,19  ,18  ,A  ,44.235,foil  
danish ,20  ,18  ,A  ,20.05 ,foil  
danish ,21  ,18  ,A  ,3.002 ,target
danish ,22  ,18  ,A  ,5.877 ,target
danish ,23  ,18  ,A  ,23.952,foil  
danish ,24  ,18  ,A  ,19.884,foil  
danish ,25  ,18  ,A  ,2.752 ,target
danish ,26  ,18  ,A  ,17.713,foil  
danish ,27  ,18  ,A  ,6.651 ,target
danish ,28  ,18  ,A  ,20.076,foil  
danish ,29  ,18  ,A  ,6.545 ,target
danish ,30  ,18  ,A  ,2.091 ,target
danish ,31  ,18  ,A  ,33.969,foil  
danish ,32  ,18  ,A  ,3.626 ,target
danish ,33  ,18  ,A  ,20.21 ,foil  
danish ,34  ,18  ,A  ,26.051,foil  
danish ,35  ,18  ,A  ,5.043 ,target
danish ,36  ,18  ,A  ,5.648 ,target
danish ,37  ,18  ,A  ,13.553,foil  
danish ,38  ,18  ,A  ,13.761,foil  
danish ,39  ,18  ,A  ,4.936 ,target
danish ,40  ,18  ,A  ,15.579,foil  
danish ,41  ,18  ,A  ,3.085 ,target
danish ,42  ,18  ,A  ,30.271,foil  
danish ,43  ,18  ,A  ,5.942 ,target
danish ,44  ,18  ,A  ,2.069 ,target
danish ,45  ,18  ,A  ,17.229,foil  
danish ,46  ,18  ,A  ,5.68  ,target
danish ,47  ,18  ,A  ,15.798,foil  
danish ,48  ,18  ,A  ,5.4   ,target
danish ,49  ,18  ,A  ,6.557 ,foil  
danish ,50  ,18  ,A  ,3.342 ,target
danish ,51  ,18  ,A  ,13.0  ,foil  
danish ,52  ,18  ,A  ,14.065,foil  
danish ,53  ,18  ,A  ,6.947 ,target
danish ,54  ,18  ,A  ,23.665,foil  
danish ,55  ,18  ,A  ,12.776,target
danish ,56  ,18  ,A  ,4.057 ,target
danish ,57  ,18  ,A  ,18.806,foil  
danish ,58  ,18  ,A  ,15.351,foil  
danish ,59  ,18  ,A  ,9.493 ,target
danish ,60  ,18  ,A  ,6.36  ,target
danish ,61  ,18  ,A  ,5.225 ,foil  
danish ,62  ,18  ,A  ,3.804 ,target
danish ,63  ,18  ,A  ,10.888,foil  
danish ,64  ,18  ,A  ,6.36  ,target
danish ,65  ,18  ,A  ,12.957,foil  
danish ,66  ,18  ,A  ,21.837,foil  
danish ,67  ,18  ,A  ,11.127,target
danish ,68  ,18  ,A  ,15.183,foil  
danish ,69  ,18  ,A  ,10.332,target
danish ,70  ,18  ,A  ,11.965,target
danish ,71  ,18  ,A  ,13.395,foil  
danish ,0   ,18  ,B  ,37.519,foil  
danish ,1   ,18  ,B  ,17.186,target
danish ,2   ,18  ,B  ,12.677,target
danish ,3   ,18  ,B  ,35.954,foil  
danish ,4   ,18  ,B  ,14.76 ,target
danish ,5   ,18  ,B  ,26.502,foil  
danish ,6   ,18  ,B  ,23.447,target
danish ,7   ,18  ,B  ,44.324,foil  
danish ,8   ,18  ,B  ,23.024,foil  
danish ,9   ,18  ,B  ,8.554 ,target
danish ,10  ,18  ,B  ,23.341,foil  
danish ,11  ,18  ,B  ,9.186 ,target
danish ,12  ,18  ,B  ,29.764,foil  
danish ,13  ,18  ,B  ,5.979 ,target
danish ,14  ,18  ,B  ,29.629,foil  
danish ,15  ,18  ,B  ,6.454 ,target
danish ,16  ,18  ,B  ,9.891 ,target
danish ,17  ,18  ,B  ,16.698,foil  
danish ,18  ,18  ,B  ,7.132 ,target
danish ,19  ,18  ,B  ,32.928,foil  
danish ,20  ,18  ,B  ,18.314,foil  
danish ,21  ,18  ,B  ,43.52 ,target
danish ,22  ,18  ,B  ,8.651 ,target
danish ,23  ,18  ,B  ,16.149,foil  
danish ,24  ,18  ,B  ,16.548,foil  
danish ,25  ,18  ,B  ,7.013 ,target
danish ,26  ,18  ,B  ,27.867,foil  
danish ,27  ,18  ,B  ,12.347,target
danish ,28  ,18  ,B  ,12.258,foil  
danish ,29  ,18  ,B  ,6.87  ,target
danish ,30  ,18  ,B  ,28.674,target
danish ,31  ,18  ,B  ,23.394,foil  
danish ,32  ,18  ,B  ,8.586 ,target
danish ,33  ,18  ,B  ,19.246,foil  
danish ,34  ,18  ,B  ,16.317,foil  
danish ,35  ,18  ,B  ,11.39 ,target
danish ,36  ,18  ,B  ,7.039 ,target
danish ,37  ,18  ,B  ,11.227,foil  
danish ,38  ,18  ,B  ,25.487,foil  
danish ,39  ,18  ,B  ,5.646 ,target
danish ,40  ,18  ,B  ,9.272 ,foil  
danish ,41  ,18  ,B  ,23.459,target
danish ,42  ,18  ,B  ,17.708,foil  
danish ,43  ,18  ,B  ,6.734 ,target
danish ,44  ,18  ,B  ,7.94  ,target
danish ,45  ,18  ,B  ,19.991,foil  
danish ,46  ,18  ,B  ,10.213,target
danish ,47  ,18  ,B  ,16.002,foil  
danish ,48  ,18  ,B  ,5.484 ,target
danish ,49  ,18  ,B  ,11.247,foil  
danish ,50  ,18  ,B  ,17.836,target
danish ,51  ,18  ,B  ,23.032,foil  
danish ,52  ,18  ,B  ,9.639 ,foil  
danish ,53  ,18  ,B  ,18.188,target
danish ,54  ,18  ,B  ,22.011,foil  
danish ,55  ,18  ,B  ,6.266 ,target
danish ,56  ,18  ,B  ,6.567 ,target
danish ,57  ,18  ,B  ,18.041,foil  
danish ,58  ,18  ,B  ,21.025,foil  
danish ,59  ,18  ,B  ,10.138,target
danish ,60  ,18  ,B  ,13.818,target
danish ,61  ,18  ,B  ,9.05  ,foil  
danish ,62  ,18  ,B  ,7.87  ,target
danish ,63  ,18  ,B  ,21.213,foil  
danish ,64  ,18  ,B  ,6.853 ,target
danish ,65  ,18  ,B  ,8.558 ,foil  
danish ,66  ,18  ,B  ,24.507,foil  
danish ,67  ,18  ,B  ,7.031 ,target
danish ,68  ,18  ,B  ,13.818,foil  
danish ,69  ,18  ,B  ,17.147,target
danish ,70  ,18  ,B  ,12.419,target
danish ,71  ,18  ,B  ,16.518,foil  
danish ,0   ,19  ,A  ,36.627,foil  
danish ,1   ,19  ,A  ,10.83 ,target
danish ,2   ,19  ,A  ,14.631,target
danish ,3   ,19  ,A  ,25.877,foil  
danish ,4   ,19  ,A  ,12.083,target
danish ,5   ,19  ,A  ,22.54 ,foil  
danish ,6   ,19  ,A  ,19.865,target
danish ,7   ,19  ,A  ,50.955,foil  
danish ,8   ,19  ,A  ,38.981,foil  
danish ,9   ,19  ,A  ,17.401,target
danish ,10  ,19  ,A  ,29.336,foil  
danish ,11  ,19  ,A  ,9.445 ,target
danish ,12  ,19  ,A  ,20.023,foil  
danish ,13  ,19  ,A  ,9.513 ,target
danish ,14  ,19  ,A  ,18.441,foil  
danish ,15  ,19  ,A  ,3.35  ,target
danish ,16  ,19  ,A  ,16.76 ,target
danish ,17  ,19  ,A  ,29.938,foil  
danish ,18  ,19  ,A  ,6.946 ,target
danish ,19  ,19  ,A  ,38.758,foil  
danish ,20  ,19  ,A  ,24.07 ,foil  
danish ,21  ,19  ,A  ,9.651 ,target
danish ,22  ,19  ,A  ,13.986,target
danish ,23  ,19  ,A  ,22.266,foil  
danish ,24  ,19  ,A  ,14.721,foil  
danish ,25  ,19  ,A  ,3.066 ,target
danish ,26  ,19  ,A  ,15.427,foil  
danish ,27  ,19  ,A  ,13.405,target
danish ,28  ,19  ,A  ,17.954,foil  
danish ,29  ,19  ,A  ,7.117 ,target
danish ,30  ,19  ,A  ,5.818 ,target
danish ,31  ,19  ,A  ,29.682,foil  
danish ,32  ,19  ,A  ,3.628 ,target
danish ,33  ,19  ,A  ,20.234,foil  
danish ,34  ,19  ,A  ,19.427,foil  
danish ,35  ,19  ,A  ,9.366 ,target
danish ,36  ,19  ,A  ,8.804 ,target
danish ,37  ,19  ,A  ,11.267,foil  
danish ,38  ,19  ,A  ,13.624,foil  
danish ,39  ,19  ,A  ,9.349 ,target
danish ,40  ,19  ,A  ,17.025,foil  
danish ,41  ,19  ,A  ,5.513 ,target
danish ,42  ,19  ,A  ,27.593,foil  
danish ,43  ,19  ,A  ,3.901 ,target
danish ,44  ,19  ,A  ,6.804 ,target
danish ,45  ,19  ,A  ,20.051,foil  
danish ,46  ,19  ,A  ,5.7   ,target
danish ,47  ,19  ,A  ,13.521,foil  
danish ,48  ,19  ,A  ,7.115 ,target
danish ,49  ,19  ,A  ,8.708 ,foil  
danish ,50  ,19  ,A  ,6.016 ,target
danish ,51  ,19  ,A  ,22.405,foil  
danish ,52  ,19  ,A  ,16.346,foil  
danish ,53  ,19  ,A  ,6.282 ,target
danish ,54  ,19  ,A  ,20.811,foil  
danish ,55  ,19  ,A  ,14.437,target
danish ,56  ,19  ,A  ,3.496 ,target
danish ,57  ,19  ,A  ,26.965,foil  
danish ,58  ,19  ,A  ,13.563,foil  
danish ,59  ,19  ,A  ,11.904,target
danish ,60  ,19  ,A  ,5.396 ,target
danish ,61  ,19  ,A  ,10.27 ,foil  
danish ,62  ,19  ,A  ,2.605 ,target
danish ,63  ,19  ,A  ,10.555,foil  
danish ,64  ,19  ,A  ,7.438 ,target
danish ,65  ,19  ,A  ,15.678,foil  
danish ,66  ,19  ,A  ,19.315,foil  
danish ,67  ,19  ,A  ,6.423 ,target
danish ,68  ,19  ,A  ,23.549,foil  
danish ,69  ,19  ,A  ,11.529,target
danish ,70  ,19  ,A  ,13.02 ,target
danish ,71  ,19  ,A  ,13.499,foil  
danish ,0   ,19  ,B  ,42.791,foil  
danish ,1   ,19  ,B  ,15.21 ,target
danish ,2   ,19  ,B  ,9.188 ,target
danish ,3   ,19  ,B  ,24.737,foil  
danish ,4   ,19  ,B  ,14.16 ,target
danish ,5   ,19  ,B  ,36.661,foil  
danish ,6   ,19  ,B  ,7.744 ,target
danish ,7   ,19  ,B  ,45.565,foil  
danish ,8   ,19  ,B  ,30.14 ,foil  
danish ,9   ,19  ,B  ,18.307,target
danish ,10  ,19  ,B  ,32.948,foil  
danish ,11  ,19  ,B  ,7.063 ,target
danish ,12  ,19  ,B  ,29.536,foil  
danish ,13  ,19  ,B  ,3.733 ,target
danish ,14  ,19  ,B  ,15.793,foil  
danish ,15  ,19  ,B  ,6.701 ,target
danish ,16  ,19  ,B  ,20.708,target
danish ,17  ,19  ,B  ,19.956,foil  
danish ,18  ,19  ,B  ,4.612 ,target
danish ,19  ,19  ,B  ,25.701,foil  
danish ,20  ,19  ,B  ,21.872,foil  
danish ,21  ,19  ,B  ,32.319,target
danish ,22  ,19  ,B  ,11.746,target
danish ,23  ,19  ,B  ,29.253,foil  
danish ,24  ,19  ,B  ,27.634,foil  
danish ,25  ,19  ,B  ,7.695 ,target
danish ,26  ,19  ,B  ,21.316,foil  
danish ,27  ,19  ,B  ,5.717 ,target
danish ,28  ,19  ,B  ,17.289,foil  
danish ,29  ,19  ,B  ,3.606 ,target
danish ,30  ,19  ,B  ,4.39  ,target
danish ,31  ,19  ,B  ,15.111,foil  
danish ,32  ,19  ,B  ,4.383 ,target
danish ,33  ,19  ,B  ,20.695,foil  
danish ,34  ,19  ,B  ,35.992,foil  
danish ,35  ,19  ,B  ,8.986 ,target
danish ,36  ,19  ,B  ,4.684 ,target
danish ,37  ,19  ,B  ,14.136,foil  
danish ,38  ,19  ,B  ,11.053,foil  
danish ,39  ,19  ,B  ,3.282 ,target
danish ,40  ,19  ,B  ,14.539,foil  
danish ,41  ,19  ,B  ,7.084 ,target
danish ,42  ,19  ,B  ,18.49 ,foil  
danish ,43  ,19  ,B  ,5.837 ,target
danish ,44  ,19  ,B  ,5.784 ,target
danish ,45  ,19  ,B  ,17.686,foil  
danish ,46  ,19  ,B  ,30.75 ,target
danish ,47  ,19  ,B  ,25.716,foil  
danish ,48  ,19  ,B  ,2.43  ,target
danish ,49  ,19  ,B  ,16.994,foil  
danish ,50  ,19  ,B  ,6.5   ,target
danish ,51  ,19  ,B  ,12.541,foil  
danish ,52  ,19  ,B  ,11.195,foil  
danish ,53  ,19  ,B  ,3.97  ,target
danish ,54  ,19  ,B  ,20.117,foil  
danish ,55  ,19  ,B  ,5.952 ,target
danish ,56  ,19  ,B  ,6.164 ,target
danish ,57  ,19  ,B  ,30.783,foil  
danish ,58  ,19  ,B  ,25.884,foil  
danish ,59  ,19  ,B  ,8.537 ,target
danish ,60  ,19  ,B  ,6.125 ,target
danish ,61  ,19  ,B  ,13.573,foil  
danish ,62  ,19  ,B  ,6.732 ,target
danish ,63  ,19  ,B  ,12.845,foil  
danish ,64  ,19  ,B  ,4.864 ,target
danish ,65  ,19  ,B  ,7.096 ,foil  
danish ,66  ,19  ,B  ,21.555,foil  
danish ,67  ,19  ,B  ,6.672 ,target
danish ,68  ,19  ,B  ,27.975,foil  
danish ,69  ,19  ,B  ,12.264,target
danish ,70  ,19  ,B  ,7.571 ,target
danish ,71  ,19  ,B  ,13.106,foil  
danish ,0   ,20  ,A  ,33.883,foil  
danish ,1   ,20  ,A  ,10.43 ,target
danish ,2   ,20  ,A  ,8.237 ,target
danish ,3   ,20  ,A  ,31.98 ,foil  
danish ,4   ,20  ,A  ,10.754,target
danish ,5   ,20  ,A  ,35.052,foil  
danish ,6   ,20  ,A  ,19.678,target
danish ,7   ,20  ,A  ,44.823,foil  
danish ,8   ,20  ,A  ,30.735,foil  
danish ,9   ,20  ,A  ,13.042,target
danish ,10  ,20  ,A  ,28.872,foil  
danish ,11  ,20  ,A  ,6.884 ,target
danish ,12  ,20  ,A  ,26.176,foil  
danish ,13  ,20  ,A  ,4.638 ,target
danish ,14  ,20  ,A  ,17.836,foil  
danish ,15  ,20  ,A  ,2.986 ,target
danish ,16  ,20  ,A  ,4.429 ,target
danish ,17  ,20  ,A  ,23.438,foil  
danish ,18  ,20  ,A  ,2.13  ,target
danish ,19  ,20  ,A  ,32.115,foil  
danish ,20  ,20  ,A  ,23.77 ,foil  
danish ,21  ,20  ,A  ,9.735 ,target
danish ,22  ,20  ,A  ,5.04  ,target
danish ,23  ,20  ,A  ,23.142,foil  
danish ,24  ,20  ,A  ,17.161,foil  
danish ,25  ,20  ,A  ,2.509 ,target
danish ,26  ,20  ,A  ,17.36 ,foil  
danish ,27  ,20  ,A  ,5.741 ,target
danish ,28  ,20  ,A  ,22.861,foil  
danish ,29  ,20  ,A  ,1.33  ,target
danish ,30  ,20  ,A  ,10.858,target
danish ,31  ,20  ,A  ,22.356,foil  
danish ,32  ,20  ,A  ,14.366,target
danish ,33  ,20  ,A  ,26.806,foil  
danish ,34  ,20  ,A  ,26.451,foil  
danish ,35  ,20  ,A  ,18.07 ,target
danish ,36  ,20  ,A  ,7.5   ,target
danish ,37  ,20  ,A  ,17.133,foil  
danish ,38  ,20  ,A  ,14.774,foil  
danish ,39  ,20  ,A  ,5.597 ,target
danish ,40  ,20  ,A  ,14.925,foil  
danish ,41  ,20  ,A  ,12.067,target
danish ,42  ,20  ,A  ,17.959,foil  
danish ,43  ,20  ,A  ,12.038,target
danish ,44  ,20  ,A  ,4.039 ,target
danish ,45  ,20  ,A  ,21.566,foil  
danish ,46  ,20  ,A  ,7.7   ,target
danish ,47  ,20  ,A  ,15.968,foil  
danish ,48  ,20  ,A  ,8.691 ,target
danish ,49  ,20  ,A  ,12.431,foil  
danish ,50  ,20  ,A  ,3.476 ,target
danish ,51  ,20  ,A  ,13.036,foil  
danish ,52  ,20  ,A  ,14.022,foil  
danish ,53  ,20  ,A  ,14.473,target
danish ,54  ,20  ,A  ,14.271,foil  
danish ,55  ,20  ,A  ,18.346,target
danish ,56  ,20  ,A  ,4.846 ,target
danish ,57  ,20  ,A  ,22.523,foil  
danish ,58  ,20  ,A  ,18.395,foil  
danish ,59  ,20  ,A  ,8.975 ,target
danish ,60  ,20  ,A  ,3.42  ,target
danish ,61  ,20  ,A  ,10.444,foil  
danish ,62  ,20  ,A  ,5.04  ,target
danish ,63  ,20  ,A  ,10.974,foil  
danish ,64  ,20  ,A  ,9.896 ,target
danish ,65  ,20  ,A  ,11.506,foil  
danish ,66  ,20  ,A  ,15.249,foil  
danish ,67  ,20  ,A  ,15.848,target
danish ,68  ,20  ,A  ,18.329,foil  
danish ,69  ,20  ,A  ,7.901 ,target
danish ,70  ,20  ,A  ,8.776 ,target
danish ,71  ,20  ,A  ,17.692,foil  
danish ,0   ,20  ,B  ,45.374,foil  
danish ,1   ,20  ,B  ,13.506,target
danish ,2   ,20  ,B  ,9.073 ,target
danish ,3   ,20  ,B  ,27.444,foil  
danish ,4   ,20  ,B  ,12.376,target
danish ,5   ,20  ,B  ,25.315,foil  
danish ,6   ,20  ,B  ,27.4  ,target
danish ,7   ,20  ,B  ,44.303,foil  
danish ,8   ,20  ,B  ,28.128,foil  
danish ,9   ,20  ,B  ,13.548,target
danish ,10  ,20  ,B  ,27.495,foil  
danish ,11  ,20  ,B  ,1.601 ,target
danish ,12  ,20  ,B  ,27.399,foil  
danish ,13  ,20  ,B  ,5.699 ,target
danish ,14  ,20  ,B  ,24.32 ,foil  
danish ,15  ,20  ,B  ,6.498 ,target
danish ,16  ,20  ,B  ,12.136,target
danish ,17  ,20  ,B  ,17.143,foil  
danish ,18  ,20  ,B  ,6.666 ,target
danish ,19  ,20  ,B  ,34.941,foil  
danish ,20  ,20  ,B  ,22.739,foil  
danish ,21  ,20  ,B  ,13.144,target
danish ,22  ,20  ,B  ,7.361 ,target
danish ,23  ,20  ,B  ,19.553,foil  
danish ,24  ,20  ,B  ,33.07 ,foil  
danish ,25  ,20  ,B  ,4.605 ,target
danish ,26  ,20  ,B  ,21.909,foil  
danish ,27  ,20  ,B  ,12.128,target
danish ,28  ,20  ,B  ,12.87 ,foil  
danish ,29  ,20  ,B  ,6.694 ,target
danish ,30  ,20  ,B  ,1.182 ,target
danish ,31  ,20  ,B  ,28.749,foil  
danish ,32  ,20  ,B  ,12.178,target
danish ,33  ,20  ,B  ,20.166,foil  
danish ,34  ,20  ,B  ,23.975,foil  
danish ,35  ,20  ,B  ,5.286 ,target
danish ,36  ,20  ,B  ,9.802 ,target
danish ,37  ,20  ,B  ,22.238,foil  
danish ,38  ,20  ,B  ,19.129,foil  
danish ,39  ,20  ,B  ,4.709 ,target
danish ,40  ,20  ,B  ,24.32 ,foil  
danish ,41  ,20  ,B  ,4.326 ,target
danish ,42  ,20  ,B  ,24.994,foil  
danish ,43  ,20  ,B  ,9.407 ,target
danish ,44  ,20  ,B  ,5.316 ,target
danish ,45  ,20  ,B  ,20.466,foil  
danish ,46  ,20  ,B  ,16.09 ,target
danish ,47  ,20  ,B  ,16.442,foil  
danish ,48  ,20  ,B  ,22.376,target
danish ,49  ,20  ,B  ,19.879,foil  
danish ,50  ,20  ,B  ,4.192 ,target
danish ,51  ,20  ,B  ,14.569,foil  
danish ,52  ,20  ,B  ,10.524,foil  
danish ,53  ,20  ,B  ,12.116,target
danish ,54  ,20  ,B  ,21.231,foil  
danish ,55  ,20  ,B  ,18.182,target
danish ,56  ,20  ,B  ,7.387 ,target
danish ,57  ,20  ,B  ,21.245,foil  
danish ,58  ,20  ,B  ,19.806,foil  
danish ,59  ,20  ,B  ,17.293,target
danish ,60  ,20  ,B  ,4.762 ,target
danish ,61  ,20  ,B  ,15.212,foil  
danish ,62  ,20  ,B  ,7.593 ,target
danish ,63  ,20  ,B  ,12.169,foil  
danish ,64  ,20  ,B  ,5.93  ,target
danish ,65  ,20  ,B  ,7.67  ,foil  
danish ,66  ,20  ,B  ,23.124,foil  
danish ,67  ,20  ,B  ,18.494,target
danish ,68  ,20  ,B  ,19.379,foil  
danish ,69  ,20  ,B  ,16.687,target
danish ,70  ,20  ,B  ,10.757,target
danish ,71  ,20  ,B  ,18.632,foil  
danish ,0   ,21  ,A  ,33.88 ,foil  
danish ,1   ,21  ,A  ,10.827,target
danish ,2   ,21  ,A  ,10.039,target
danish ,3   ,21  ,A  ,23.346,foil  
danish ,4   ,21  ,A  ,11.638,target
danish ,5   ,21  ,A  ,23.991,foil  
danish ,6   ,21  ,A  ,16.196,target
danish ,7   ,21  ,A  ,56.984,foil  
danish ,8   ,21  ,A  ,38.574,foil  
danish ,9   ,21  ,A  ,5.971 ,target
danish ,10  ,21  ,A  ,25.267,foil  
danish ,11  ,21  ,A  ,6.429 ,target
danish ,12  ,21  ,A  ,21.179,foil  
danish ,13  ,21  ,A  ,4.807 ,target
danish ,14  ,21  ,A  ,21.674,foil  
danish ,15  ,21  ,A  ,4.496 ,target
danish ,16  ,21  ,A  ,12.448,target
danish ,17  ,21  ,A  ,14.306,foil  
danish ,18  ,21  ,A  ,6.867 ,target
danish ,19  ,21  ,A  ,40.867,foil  
danish ,20  ,21  ,A  ,28.514,foil  
danish ,21  ,21  ,A  ,5.701 ,target
danish ,22  ,21  ,A  ,5.511 ,target
danish ,23  ,21  ,A  ,21.227,foil  
danish ,24  ,21  ,A  ,14.597,foil  
danish ,25  ,21  ,A  ,4.82  ,target
danish ,26  ,21  ,A  ,15.068,foil  
danish ,27  ,21  ,A  ,11.383,target
danish ,28  ,21  ,A  ,15.209,foil  
danish ,29  ,21  ,A  ,4.599 ,target
danish ,30  ,21  ,A  ,5.853 ,target
danish ,31  ,21  ,A  ,36.081,foil  
danish ,32  ,21  ,A  ,16.345,target
danish ,33  ,21  ,A  ,21.868,foil  
danish ,34  ,21  ,A  ,20.004,foil  
danish ,35  ,21  ,A  ,11.655,target
danish ,36  ,21  ,A  ,7.996 ,target
danish ,37  ,21  ,A  ,12.335,foil  
danish ,38  ,21  ,A  ,12.971,foil  
danish ,39  ,21  ,A  ,4.398 ,target
danish ,40  ,21  ,A  ,12.88 ,foil  
danish ,41  ,21  ,A  ,7.304 ,target
danish ,42  ,21  ,A  ,29.328,foil  
danish ,43  ,21  ,A  ,12.488,target
danish ,44  ,21  ,A  ,7.643 ,target
danish ,45  ,21  ,A  ,22.14 ,foil  
danish ,46  ,21  ,A  ,11.943,target
danish ,47  ,21  ,A  ,13.681,foil  
danish ,48  ,21  ,A  ,5.1   ,target
danish ,49  ,21  ,A  ,9.269 ,foil  
danish ,50  ,21  ,A  ,5.62  ,target
danish ,51  ,21  ,A  ,12.564,foil  
danish ,52  ,21  ,A  ,11.91 ,foil  
danish ,53  ,21  ,A  ,3.834 ,target
danish ,54  ,21  ,A  ,23.49 ,foil  
danish ,55  ,21  ,A  ,23.989,target
danish ,56  ,21  ,A  ,6.455 ,target
danish ,57  ,21  ,A  ,22.022,foil  
danish ,58  ,21  ,A  ,18.731,foil  
danish ,59  ,21  ,A  ,10.804,target
danish ,60  ,21  ,A  ,6.052 ,target
danish ,61  ,21  ,A  ,8.768 ,foil  
danish ,62  ,21  ,A  ,5.456 ,target
danish ,63  ,21  ,A  ,11.33 ,foil  
danish ,64  ,21  ,A  ,9.689 ,target
danish ,65  ,21  ,A  ,11.587,foil  
danish ,66  ,21  ,A  ,22.739,foil  
danish ,67  ,21  ,A  ,15.998,target
danish ,68  ,21  ,A  ,18.865,foil  
danish ,69  ,21  ,A  ,10.348,target
danish ,70  ,21  ,A  ,7.483 ,target
danish ,71  ,21  ,A  ,15.037,foil  
danish ,0   ,21  ,B  ,37.372,foil  
danish ,1   ,21  ,B  ,16.231,target
danish ,2   ,21  ,B  ,12.357,target
danish ,3   ,21  ,B  ,32.005,foil  
danish ,4   ,21  ,B  ,14.378,target
danish ,5   ,21  ,B  ,32.306,foil  
danish ,6   ,21  ,B  ,29.959,target
danish ,7   ,21  ,B  ,42.121,foil  
danish ,8   ,21  ,B  ,32.285,foil  
danish ,9   ,21  ,B  ,5.744 ,target
danish ,10  ,21  ,B  ,22.278,foil  
danish ,11  ,21  ,B  ,9.74  ,target
danish ,12  ,21  ,B  ,23.642,foil  
danish ,13  ,21  ,B  ,2.979 ,target
danish ,14  ,21  ,B  ,25.687,foil  
danish ,15  ,21  ,B  ,5.664 ,target
danish ,16  ,21  ,B  ,14.36 ,target
danish ,17  ,21  ,B  ,22.026,foil  
danish ,18  ,21  ,B  ,22.079,target
danish ,19  ,21  ,B  ,28.161,foil  
danish ,20  ,21  ,B  ,25.645,foil  
danish ,21  ,21  ,B  ,10.32 ,target
danish ,22  ,21  ,B  ,12.963,target
danish ,23  ,21  ,B  ,19.284,foil  
danish ,24  ,21  ,B  ,20.122,foil  
danish ,25  ,21  ,B  ,3.525 ,target
danish ,26  ,21  ,B  ,22.289,foil  
danish ,27  ,21  ,B  ,12.47 ,target
danish ,28  ,21  ,B  ,14.613,foil  
danish ,29  ,21  ,B  ,17.122,target
danish ,30  ,21  ,B  ,4.718 ,target
danish ,31  ,21  ,B  ,25.798,foil  
danish ,32  ,21  ,B  ,14.3  ,target
danish ,33  ,21  ,B  ,18.673,foil  
danish ,34  ,21  ,B  ,22.987,foil  
danish ,35  ,21  ,B  ,7.492 ,target
danish ,36  ,21  ,B  ,7.223 ,target
danish ,37  ,21  ,B  ,18.638,foil  
danish ,38  ,21  ,B  ,21.112,foil  
danish ,39  ,21  ,B  ,6.631 ,target
danish ,40  ,21  ,B  ,14.002,foil  
danish ,41  ,21  ,B  ,15.546,target
danish ,42  ,21  ,B  ,21.077,foil  
danish ,43  ,21  ,B  ,12.19 ,target
danish ,44  ,21  ,B  ,2.278 ,target
danish ,45  ,21  ,B  ,16.15 ,foil  
danish ,46  ,21  ,B  ,7.179 ,target
danish ,47  ,21  ,B  ,17.424,foil  
danish ,48  ,21  ,B  ,15.755,target
danish ,49  ,21  ,B  ,16.336,foil  
danish ,50  ,21  ,B  ,6.743 ,target
danish ,51  ,21  ,B  ,17.924,foil  
danish ,52  ,21  ,B  ,20.294,foil  
danish ,53  ,21  ,B  ,34.083,target
danish ,54  ,21  ,B  ,23.199,foil  
danish ,55  ,21  ,B  ,12.662,target
danish ,56  ,21  ,B  ,5.327 ,target
danish ,57  ,21  ,B  ,12.451,foil  
danish ,58  ,21  ,B  ,16.511,foil  
danish ,59  ,21  ,B  ,13.138,target
danish ,60  ,21  ,B  ,6.757 ,target
danish ,61  ,21  ,B  ,11.802,foil  
danish ,62  ,21  ,B  ,10.568,target
danish ,63  ,21  ,B  ,15.257,foil  
danish ,64  ,21  ,B  ,2.261 ,target
danish ,65  ,21  ,B  ,13.487,foil  
danish ,66  ,21  ,B  ,28.617,foil  
danish ,67  ,21  ,B  ,14.007,target
danish ,68  ,21  ,B  ,13.972,foil  
danish ,69  ,21  ,B  ,11.478,target
danish ,70  ,21  ,B  ,13.548,target
danish ,71  ,21  ,B  ,15.779,foil  
danish ,0   ,22  ,A  ,35.698,foil  
danish ,1   ,22  ,A  ,9.646 ,target
danish ,2   ,22  ,A  ,8.619 ,target
danish ,3   ,22  ,A  ,27.806,foil  
danish ,4   ,22  ,A  ,9.401 ,target
danish ,5   ,22  ,A  ,36.301,foil  
danish ,6   ,22  ,A  ,17.626,target
danish ,7   ,22  ,A  ,42.464,foil  
danish ,8   ,22  ,A  ,32.822,foil  
danish ,9   ,22  ,A  ,8.125 ,target
danish ,10  ,22  ,A  ,29.704,foil  
danish ,11  ,22  ,A  ,5.34  ,target
danish ,12  ,22  ,A  ,21.42 ,foil  
danish ,13  ,22  ,A  ,4.221 ,target
danish ,14  ,22  ,A  ,20.228,foil  
danish ,15  ,22  ,A  ,2.97  ,target
danish ,16  ,22  ,A  ,6.972 ,target
danish ,17  ,22  ,A  ,25.28 ,foil  
danish ,18  ,22  ,A  ,6.769 ,target
